"체육시설일련번호","자치구","시설명","시설유형","시설우편번호","시설주소","시설상세주소","시설규모","운영기관","연락처","운영시간_평일","운영시간_주말","운영시간_공휴일","시설대관여부","시설사용료","주차정보","홈페이지","시설종류","시설운영상태","시설편의시설","비고"
"1537","양천","파리공원 농구장","기타","07983","서울특별시 양천구 목동동로 363","","올코트 1면, 하프코트 1면(멀티골대)","양천구청 공원녹지과","02-2620-3570","00:00~24:00","00:00~24:00","","불가능","","파리공원 근처 노변 주차장 이용","","농구장","운영","휴게시설",""
"792","강남","포이초등학교","학교체육시설","","서울특별시 강남구 개포로22길 87","","체육장 12,279㎡, 체육관","포이초등학교","02-578-7334","06:30~08:00, 17:00~19:00","토요일 06:30~08:00, 13:00~19:00","일요일 및 공휴일 06:30~19:00","가능","(1시간 기준)  체육관 : 15,000~60,000원 운동장 : 15,000~100,000원","주차 불가","https://poi.sen.es.kr/","초등학교","운영","샤워실, 탈의실, 창고",""
"793","강남","포이테니스장","공공체육시설","","서울특별시 강남구 개포동 1274","","테니스코트 3면 (반코트 1면 포함)","강남구도시관리공단","02-2176-0876","06:00-22:00","06:00-22:00","","가능","대관 평일 : 6,000원 / 주말 및 공휴일 : 7,000원 ","주차 가능","https://life.gangnam.go.kr/fmcs/108","테니스장","운영","편의시설 없음","10/13(수) 기준 - 운영시간 단축 : 06:00~21:00 - 코로나19 백신 접종자만 이용 가능 - 주차장 및 샤워실 이용 불가"
"1675","송파","풍납게이트볼장","공공체육시설","05522","서울특별시 송파구 풍성로23길 1","","게이트볼장 1면","송파구청 생활체육과","02-2147-5130","06:00~22:00","06:00~22:00","-","불가능","","주차장 없음","https://www.songpa.go.kr/culture/contents.do?key=5412&","게이트볼장","운영","그늘막",""
"956","송파","풍납배드민턴장","공공체육시설","","서울특별시 송파구 풍납동 310-17","","배드민턴장 4면","송파구청 생활체육과","02-2147-5130","06:00~22:00","06:00~22:00","","불가능","무료","주차장 없음","https://www.songpa.go.kr/culture/contents.do?key=5410&","배드민턴장","운영","벤치",""
"1674","송파","풍납족구장","공공체육시설","05505","서울특별시 송파구 올림픽로43길 88","송파구 풍납동 310-17","족구장 1면","송파구청 생활체육과","02-2147-5134","06:00~22:00","06:00~22:00","","불가능","","주차장 없음","https://www.songpa.go.kr/culture/contents.do?key=5411&","족구장","운영","",""
"1068","노원","하계중학교","학교체육시설","01791","서울특별시 노원구 노원로 261-8","","체육장 10,453㎡","하계중학교","02-3399-0200","06:00~07:00, 17:00~일몰","토요일 06:00~07:00, 14:00~일몰","일요일 및 공휴일 06:00~일몰","가능","체육관 : 15,000~60,000 원 운동장 : 20,000~100,000원","주차 불가","https://hagye.sen.ms.kr/","중학교","운영","",""
"1504","종로","한강다목적운동장 족구장","공공체육시설","10543","경기도 고양시 덕양구 자유로 8-1","","마사토 족구장 2면 (1,650㎡)","종로구시설관리공단","02-6048-1281, 02-6048-1266","08:30~17:00 ","08:30~17:00 ","동절기 및 하절기에 따라 탄력 운영","가능","(2시간 기준) 평일 : 3,000원 주말 및 공휴일 : 5,000원","주차 무료","https://www.ijongno.co.kr/fmcs/66","족구장","운영","화장실 및 편의시설 없음",""
"1503","종로","한강다목적운동장 축구장","공공체육시설","10543","경기도 고양시 덕양구 자유로 8-1","","천연잔디 축구장 2면","종로구시설관리공단","02-6048-1281, 02-6048-1266","08:30~17:00  ","08:30~17:00 ","동절기 및 하절기에 따라 탄력 운영","가능","(4시간 기준) 평일 : 150,000원 주말 및 공휴일 : 180,000원","주차 무료","https://www.ijongno.co.kr/fmcs/66","축구장","운영","화장실 및 휴게시설 없음",""
"1599","용산","한강로소규모체육센터","공공체육시설","04380","서울특별시 용산구 이촌로29길 20","","면적: 224.48㎡","용산구시설관리공단","02-790-7774","06:00 - 21:00","09:00 - 18:00","공휴일 휴무","불가능","02-790-7774 문의","02-790-7774 문의","https://yssports.yong-san.or.kr/www/151","생활체육관","운영","",""
"1395","용산","한강로피트니스센터","공공체육시설","04387","서울특별시 용산구 서빙고로 17 ","한강로피트니스센터","헬스장(352㎡), GX룸(102㎡)","용산구시설관리공단","02-798-5019","06:00~22:00","토요일 08:00~18:00 / 일요일 및 법정공유일 휴관 ","첫째, 셋째, 다섯째 주 일요일 및 공휴일 휴관 ","가능","운영 프로그램에 따라 이용 요금 상이","강습시간 내 주차 가능 자유이용시간은 주차료 부과 (협의 중)","https://www.yong-san.or.kr/site/main/content/culture_03","생활체육관","운영","샤워실, 탈의실",""
"925","마포","한국우진학교 스포츠센터","공공체육시설","","서울특별시 마포구 월드컵북로 38길 21","","수영장 : 성인풀 5레인 / 휘트니스 센터","한국우진학교","02-6388-5880","미개방","미개방","코로나19 확산 방지를 위해 무기한 휴장 (21.12.10 기준) ","불가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","https://woojin.sen.sc.kr/","생활체육관","휴관","샤워실, 탈의실, 락커룸",""
"1391","용산","한남동 헬스장","공공체육시설","04400","서울특별시 용산구 대사관로5길 1 ","한남동주민센터 지하 2층","헬스장 면적 304.25㎡","용산구시설관리공단","02-792-5315","06:00~22:00","토요일 06:00~18:00 / 일요일 및 공휴일 휴관","","불가능","연령 및 이용 기간에 따라 이용 요금 상이","5분당 250원 1시간당 3,000원","https://www.yong-san.or.kr/site/main/content/gyms_07","기타","운영","샤워실, 탈의실, 식당, 개인사물함",""
"1392","용산","한남제천 헬스장","공공체육시설","04410","서울특별시 용산구 대사관로34길 49 ","2층 헬스장","헬스장 면적 330.68㎡","용산구시설관리공단","02-798-5315","06:00~22:00","토요일 06:00~18:00 / 일요일 및 공휴일 휴관","","불가능","연령 및 이용 기간에 따라 이용 요금 상이",".","https://www.yong-san.or.kr/site/main/content/gyms_08","기타","운영","휴게실, 강당",""
"1120","용산","한남테니스장","공공체육시설","","서울특별시 용산구 한남동 726-180","","테니스 코트 12면 (실외 클레이 6면, 실외 인조잔디 6면) / 면적 8,126㎡","용산구청","02-797-1016","06:00~22:00 ","06:00~22:00 ","","가능","클럽입회비 : 100,000원  월회비 : 60,000원 개인레슨 : 200,000~250,000원","주차 가능","http://gotennis.kr/seoul/700/","테니스장","운영","샤워실, 탈의실, 휴게실, 주차장",""
"1535","노원","한내근린공원 농구장","공공체육시설","01912","서울특별시 노원구 마들로 86","","농구장 1면 (420㎡)","노원구청 체육시설과","02-2116-0843","00:00~24:00","00:00~24:00","","불가능","","주차 불가","https://www.nowon.kr/www/info/info4/info4_01/info4_01_22.jsp","농구장","운영","화장실, 휴게시설",""
"1536","노원","한내근린공원 배드민턴장","공공체육시설","01912","서울특별시 노원구 마들로 86","","배드민턴 코트 4면 (480㎡)","노원구청 체육시설과","02-2116-0843","00:00~24:00","00:00~24:00","","불가능","","주차 불가","https://www.nowon.kr/www/info/info4/info4_01/info4_01_22.jsp","배드민턴장","운영","화장실, 휴게시설",""
"1684","서초","한전아트센터 스포츠클럽","공공체육시설","06732","서울특별시 서초구 효령로72길 60","한전아트센터스포츠클럽","한전아트센터스포츠클럽 2,3층","(사)청흥문화체육진흥원","02-2055-1331","06:00 ~ 22:00","토요일 : 06:00 ~ 19:00 일요일 : 09:00 ~ 17:00","마지막주 일요일, 국경일, 공휴일 휴무","불가능","02-2055-1331 문의","600대, 최대 4시간 무료주차","http://www.kepcosc.or.kr/theme/site/main/main.php","생활체육관","운영","개인사물함, 샤워실, 유아시설(놀이방)",""
"1365","구로","항동생활체육관","공공체육시설","08368","서울특별시 구로구 항동로 24 ","항동생활체육관","지하 2층, 지상 2층 / 면적 2,884㎡","구로스포츠클럽","02-2066-3002","화요일~금요일 10:00~21:00","주말 10:00~21:00 / 월요일 휴관","","가능","운영 프로그램에 따라 이용 요금 상이 ","주차 가능 (지상 및 지하)","https://sportsclub.sports.or.kr/club/seoul-guro","생활체육관","운영","샤워실, 탈의실, 개인물품보관함",""
"1366","구로","항동생활체육관 볼링장","공공체육시설","08368","서울특별시 구로구 항동로 24 ","항동생활체육관 1층 볼링장","12레인","구로스포츠클럽","02-2066-3002","화요일~금요일 10:00~22:00 ","주말 10:00~22:00 / 공휴일 13:00 ~ 21:00 / 월요일 휴관 ","볼링장 레인 정비 시간  08:30~09:30, 17:00~18:00 ","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능 (지상 및 지하)","https://sportsclub.sports.or.kr/club/seoul-guro","기타","운영","샤워실, 탈의실, 개인물품보관함",""
"816","강동","해공골프연습장","공공체육시설","","서울특별시 강동구 구천면로 29길 11","","40타석(철골조립식 판넬), 비거리 53m","강동구도시관리공단","02-477-2229","06:00~21:50 ","06:00~21:50 / 일요일 휴관 ","","불가능","운영 프로그램에 따라 이용 요금 상이","월 이용회원 : 3시간 무료 쿠폰 회원 : 2시간 무료","https://www.igangdong.or.kr/page/ch/ch_0401.asp","골프연습장","운영","샤워실, 탈의실, 휴게실, 락커룸",""
"817","강동","해공체육문화센터","공공체육시설","","서울특별시 강동구 천중로 18길 61","","지하 1층, 지상 2층 (연면적 1,348㎡)","강동구도시관리공단","02-2045-7651","06:00~22:00","토요일 09:00~18:00 / 일요일 및 추석, 설명절 휴관","일일입장만 운영 (지역제한 없이 누구나 이용 가능)","가능","(2시간 50분 기준) 평일 : 2,400원 주말 및 공휴일 : 3,100원","10분당 300원","https://www.igangdong.or.kr/page/ch/ch_0501.asp","생활체육관","운영","샤워실, 탈의실, 휴게실","* 21.11.01(월) 기준, 이용가능대상 - 백신접종완료 후, 14일이 경과한 자 - 48시간 내 PCR음성확인서를 발급받은 자 - 만 18세 이하"
"1240","양천","해누리체육공원","공공체육시설","08018","서울특별시 양천구 안양천로 711","","인조잔디 축구장 2 / 풋살장 4 / 족구장 3 / 농구장 1 (면적 38,240㎡)","양천구시설관리공단","02-2652-3453","06:00~20:00","06:00~20:00 / 신정, 설 명절, 추석 연휴, 근로자의 날 휴관","일출 및 일몰 시간에 따라 운영 시간이 변동될 수 있음","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능 (무료)","https://www.ycs.or.kr/fmcs/36","기타","운영","화장실",""
"1241","양천","해누리체육공원 축구장","공공체육시설","08018","서울특별시 양천구 안양천로 711","","인조잔디 축구장 2면 (105m×65m)","양천구시설관리공단","02-2652-3453","06:00~20:00","06:00~20:00 / 신정, 설 및 추석 휴관","일출몰 시간에 따라 탄력 운영","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","https://www.ycs.or.kr/fmcs/36","축구장","운영","화장실, 스탠드",""
"1455","양천","해누리체육공원 풋살구장","공공체육시설","08018","서울특별시 양천구 안양천로 711","","풋살구장 4면","양천구시설관리공단","02-2652-3453","06:00~20:00","06:00~20:00 / 신정, 설, 추석 휴관","일출몰 시간에 따라 탄력 운영","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","https://www.ycs.or.kr/fmcs/36","풋살장","운영","편의시설 없음",""
"964","성북","해오름스포츠센터(해오름휘트니스센터)","공공체육시설","","서울특별시 성북구 성북로4길 52","","지하 1층, 지상 1층","성북구도시관리공단","02-6925-7003(02-2241-0671)","06:00~21:50 ","06:00~21:50 / 공유일 10:00~17:00 ","","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","https://www.gongdan.go.kr/portal/main/contents.do?menuNo=400303","생활체육관","운영","탈의실, 샤워실, 휴게실, 체난실, 개인사물함",""
"1574","강남","행복어린이공원 배드민턴장","공공체육시설","06376","서울특별시 강남구 헌릉로569길 25","","배드민턴 코트 1면","강남구청 공원녹지과","02-3423-6262","00:00~24:00","00:00~24:00","","불가능","","별도의 주차 시설 없음","","배드민턴장","운영","음수대",""
"1515","은평","향림근린공원 실내체육관","공공체육시설","03337","서울특별시 은평구 통일로94길 35-1","","지하 2층, 지상 3층 (연면적 8,847㎡)","은평구시설관리공단","02-351-8002","06:00~22:00","06:00~22:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","","생활체육관","운영","",""
"1513","은평","향림근린공원 축구장","공공체육시설","03337","서울특별시 은평구 통일로94길 35-1","","축구장 6,930㎡","은평구시설관리공단","02-351-8002","06:00~22:00","06:00~22:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","","축구장","운영","",""
"1514","은평","향림근린공원 테니스장","공공체육시설","03337","서울특별시 은평구 통일로94길 35-1","","테니스 코트 3면 (1,684㎡)","은평구","02-351-8002","06:00~22:00","06:00~22:00","","가능","운영 프로그램에 따라 이용 요금 상이","주차 가능","","테니스장","운영","",""
"1044","서대문","현저테니스장","공공체육시설","","서울특별시 서대문구 현저동 101-313","","테니스 코트 2면 (1,200㎡)","서대문구청 문화체육과","010-9071-6895","06:00~22:00","06:00~22:00","","가능","구민 : 4,000원 / 타구민 : 5,000원","주차 불가","http://www.sdm.go.kr/culture/culture/sub4030.do","테니스장","운영","탈의실 겸용 사무실",""
"877","동작","현충근린공원 게이트볼장","공공체육시설","","서울특별시 동작구 흑석동 산60-3","","게이트볼장 1면","동작구시설관리공단","02-820-1261","00:00~24:00","00:00~24:00","","불가능","무료","주차 불가","-","게이트볼장","운영","-",""
